Digilent WaveForms Oscilloscope Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321A41F6B,,,
#Date Time: 2024-01-30 16:38:08.289,,,
#Sample rate: 4000Hz,,,
#Samples: 8000,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.2 V Hyst.: Auto HoldOff: 0 s,,,
#Channel 1: Range: 1 V/div Offset: 50 mV Attenuation: 1 X Sample Mode: Average,,,
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,,
#Math 1: Function: C2 * ( 0.0010067),,,
,,,
#Wavegen Channel 1: Running,,,
#Mode: Simple,,,
#Type: RampUp,,,
#Frequency: 1 Hz,,,
#Period: 1 s,,,
#Amplitude: 5 V,,,
#Offset: 0 V,,,
#Symmetry: 100 %,,,
#Phase: 0 °,,,
,,,
Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.7705,-4.279429461,-0.001689177,5.68E-06
-0.77025,-4.279429461,-0.005356267,5.68E-06
-0.77,-4.275778479,-0.005356267,5.68E-06
-0.76975,-4.275778479,-0.005356267,5.68E-06
-0.7695,-4.272127498,-0.005356267,5.68E-06
-0.76925,-4.268476516,-0.005356267,5.68E-06
-0.769,-4.264825534,-0.005356267,5.68E-06
-0.76875,-4.261174553,-0.005356267,5.68E-06
-0.7685,-4.261174553,-0.005356267,5.68E-06
-0.76825,-4.257523571,-0.005356267,5.68E-06
-0.768,-4.257523571,-0.001689177,5.68E-06
-0.76775,-4.25387259,-0.001689177,5.68E-06
-0.7675,-4.250221608,-0.001689177,5.68E-06
-0.76725,-4.250221608,-0.005356267,5.68E-06
-0.767,-4.246570627,-0.005356267,5.68E-06
-0.76675,-4.242919645,-0.005356267,5.68E-06
-0.7665,-4.242919645,-0.005356267,5.68E-06
-0.76625,-4.239268663,-0.005356267,5.68E-06
-0.766,-4.235617682,-0.005356267,5.68E-06
-0.76575,-4.2319667,-0.005356267,5.68E-06
-0.7655,-4.2319667,-0.005356267,5.68E-06
-0.76525,-4.228315719,-0.005356267,5.68E-06
-0.765,-4.224664737,-0.005356267,5.68E-06
-0.76475,-4.224664737,-0.005356267,5.68E-06
-0.7645,-4.221013756,-0.005356267,5.68E-06
-0.76425,-4.217362774,-0.005356267,5.68E-06
-0.764,-4.217362774,-0.005356267,5.68E-06
-0.76375,-4.213711793,-0.001689177,5.68E-06
-0.7635,-4.210060811,-0.001689177,5.68E-06
-0.76325,-4.206409829,-0.005356267,5.68E-06
-0.763,-4.206409829,-0.001689177,5.68E-06
-0.76275,-4.202758848,-0.005356267,5.68E-06
-0.7625,-4.202758848,-0.005356267,5.68E-06
-0.76225,-4.199107866,-0.005356267,5.68E-06
-0.762,-4.195456885,-0.005356267,5.68E-06
-0.76175,-4.191805903,-0.001689177,5.68E-06
-0.7615,-4.191805903,-0.001689177,5.68E-06
-0.76125,-4.188154922,-0.005356267,5.68E-06
-0.761,-4.18450394,-0.005356267,5.68E-06
-0.76075,-4.18450394,-0.001689177,5.68E-06
-0.7605,-4.180852959,-0.001689177,9.37E-06
-0.76025,-4.177201977,-0.005356267,5.68E-06
-0.76,-4.177201977,-0.005356267,5.68E-06
-0.75975,-4.173550995,-0.001689177,5.68E-06
-0.7595,-4.169900014,-0.001689177,5.68E-06
-0.75925,-4.169900014,-0.001689177,5.68E-06
-0.759,-4.166249032,-0.001689177,5.68E-06
-0.75875,-4.162598051,-0.001689177,5.68E-06
-0.7585,-4.158947069,-0.001689177,5.68E-06
-0.75825,-4.158947069,-0.005356267,5.68E-06
-0.758,-4.155296088,-0.005356267,5.68E-06
-0.75775,-4.155296088,-0.005356267,5.68E-06
-0.7575,-4.151645106,-0.005356267,5.68E-06
-0.75725,-4.147994124,-0.005356267,5.68E-06
-0.757,-4.147994124,-0.005356267,5.68E-06
-0.75675,-4.144343143,-0.001689177,9.37E-06
-0.7565,-4.140692161,-0.005356267,5.68E-06
-0.75625,-4.140692161,-0.005356267,9.37E-06
-0.756,-4.13704118,-0.001689177,5.68E-06
-0.75575,-4.133390198,-0.001689177,5.68E-06
-0.7555,-4.129739217,-0.001689177,9.37E-06
-0.75525,-4.129739217,-0.005356267,9.37E-06
-0.755,-4.126088235,-0.001689177,9.37E-06
-0.75475,-4.122437254,-0.001689177,9.37E-06
-0.7545,-4.122437254,-0.001689177,5.68E-06
-0.75425,-4.118786272,-0.001689177,5.68E-06
-0.754,-4.118786272,-0.001689177,9.37E-06
-0.75375,-4.11513529,-0.001689177,5.68E-06
-0.7535,-4.111484309,-0.005356267,5.68E-06
-0.75325,-4.107833327,-0.001689177,5.68E-06
-0.753,-4.107833327,-0.005356267,5.68E-06
-0.75275,-4.104182346,-0.005356267,5.68E-06
-0.7525,-4.104182346,-0.005356267,5.68E-06
-0.75225,-4.096880383,-0.005356267,5.68E-06
-0.752,-4.096880383,-0.005356267,9.37E-06
-0.75175,-4.093229401,-0.005356267,9.37E-06
-0.7515,-4.089578419,-0.001689177,9.37E-06
-0.75125,-4.089578419,-0.005356267,9.37E-06
-0.751,-4.085927438,-0.001689177,9.37E-06
-0.75075,-4.082276456,-0.001689177,9.37E-06
-0.7505,-4.082276456,-0.001689177,9.37E-06
-0.75025,-4.078625475,-0.001689177,9.37E-06
-0.75,-4.074974493,-0.005356267,9.37E-06
-0.74975,-4.074974493,-0.005356267,9.37E-06
-0.7495,-4.071323512,-0.005356267,9.37E-06
-0.74925,-4.06767253,-0.001689177,9.37E-06
-0.749,-4.06767253,-0.005356267,9.37E-06
-0.74875,-4.064021549,-0.005356267,9.37E-06
-0.7485,-4.064021549,-0.005356267,9.37E-06
-0.74825,-4.060370567,-0.005356267,9.37E-06
-0.748,-4.060370567,-0.005356267,9.37E-06
-0.74775,-4.056719585,-0.005356267,9.37E-06
-0.7475,-4.053068604,-0.005356267,9.37E-06
-0.74725,-4.049417622,-0.001689177,9.37E-06
-0.747,-4.049417622,-0.005356267,9.37E-06
-0.74675,-4.045766641,-0.005356267,9.37E-06
-0.7465,-4.045766641,-0.005356267,1.31E-05
-0.74625,-4.042115659,-0.005356267,1.31E-05
-0.746,-4.038464678,-0.005356267,1.31E-05
-0.74575,-4.034813696,-0.001689177,1.31E-05
-0.7455,-4.034813696,-0.005356267,1.31E-05
-0.74525,-4.031162715,-0.005356267,1.31E-05
-0.745,-4.031162715,-0.001689177,1.31E-05
-0.74475,-4.027511733,-0.005356267,1.31E-05
-0.7445,-4.023860751,-0.005356267,1.31E-05
-0.74425,-4.023860751,-0.005356267,1.31E-05
-0.744,-4.02020977,-0.005356267,1.31E-05
-0.74375,-4.016558788,-0.005356267,1.31E-05
-0.7435,-4.012907807,-0.005356267,1.31E-05
-0.74325,-4.012907807,-0.005356267,1.31E-05
-0.743,-4.009256825,-0.001689177,1.31E-05
-0.74275,-4.005605844,-0.001689177,1.68E-05
-0.7425,-4.005605844,-0.001689177,1.68E-05
-0.74225,-4.001954862,-0.001689177,1.68E-05
-0.742,-3.99830388,-0.001689177,1.68E-05
-0.74175,-3.994652899,-0.001689177,1.68E-05
-0.7415,-3.991001917,-0.001689177,1.68E-05
-0.74125,-3.991001917,-0.001689177,1.68E-05
-0.741,-3.987350936,-0.001689177,2.04E-05
-0.74075,-3.987350936,-0.001689177,1.68E-05
-0.7405,-3.983699954,-0.001689177,2.04E-05
-0.74025,-3.980048973,-0.001689177,2.04E-05
-0.74,-3.976397991,-0.001689177,2.04E-05
-0.73975,-3.976397991,-0.001689177,2.04E-05
-0.7395,-3.97274701,-0.005356267,2.04E-05
-0.73925,-3.969096028,-0.005356267,2.04E-05
-0.739,-3.969096028,-0.005356267,2.41E-05
-0.73875,-3.965445046,-0.001689177,2.41E-05
-0.7385,-3.961794065,-0.001689177,2.78E-05
-0.73825,-3.961794065,-0.001689177,2.78E-05
-0.738,-3.958143083,-0.001689177,2.78E-05
-0.73775,-3.954492102,-0.001689177,2.78E-05
-0.7375,-3.95084112,-0.001689177,3.15E-05
-0.73725,-3.95084112,-0.001689177,2.78E-05
-0.737,-3.947190139,-0.001689177,3.15E-05
-0.73675,-3.943539157,-0.001689177,3.15E-05
-0.7365,-3.943539157,-0.001689177,3.15E-05
-0.73625,-3.939888176,-0.001689177,3.52E-05
-0.736,-3.936237194,-0.001689177,3.15E-05
-0.73575,-3.936237194,-0.001689177,3.52E-05
-0.7355,-3.932586212,-0.001689177,3.52E-05
-0.73525,-3.928935231,-0.001689177,3.52E-05
-0.735,-3.928935231,-0.005356267,3.89E-05
-0.73475,-3.925284249,-0.001689177,3.89E-05
-0.7345,-3.921633268,-0.001689177,3.89E-05
-0.73425,-3.921633268,-0.001689177,4.26E-05
-0.734,-3.921633268,-0.001689177,4.26E-05
-0.73375,-3.917982286,-0.001689177,4.26E-05
-0.7335,-3.914331305,-0.001689177,4.63E-05
-0.73325,-3.910680323,-0.001689177,4.63E-05
-0.733,-3.907029341,-0.001689177,4.63E-05
-0.73275,-3.907029341,-0.001689177,4.63E-05
-0.7325,-3.90337836,-0.001689177,5.00E-05
-0.73225,-3.899727378,-0.001689177,5.00E-05
-0.732,-3.899727378,-0.001689177,5.37E-05
-0.73175,-3.896076397,-0.001689177,5.37E-05
-0.7315,-3.892425415,-0.001689177,5.37E-05
-0.73125,-3.888774434,-0.001689177,5.37E-05
-0.731,-3.888774434,-0.001689177,5.37E-05
-0.73075,-3.885123452,-0.001689177,5.74E-05
-0.7305,-3.885123452,-0.001689177,5.74E-05
-0.73025,-3.881472471,-0.001689177,6.11E-05
-0.73,-3.877821489,-0.001689177,6.11E-05
-0.72975,-3.874170507,-0.001689177,6.47E-05
-0.7295,-3.874170507,-0.001689177,6.47E-05
-0.72925,-3.870519526,-0.001689177,6.84E-05
