Wavelength,Intensity
 629.807,    113.34 
 630.143,     90.90 
 630.478,    187.40 
 630.813,    194.14 
 631.149,    218.82 
 631.484,     61.72 
 631.819,    138.03 
 632.154,    102.12 
 632.489,    178.43 
 632.824,    106.61 
 633.159,    149.25 
 633.494,    245.76 
 633.829,    252.49 
 634.164,    189.65 
 634.498,    205.36 
 634.833,    113.34 
 635.168,     46.01 
 635.502,    117.83 
 635.837,     59.48 
 636.171,     70.70 
 636.506,     21.32 
 636.840,     50.50 
 637.175,    221.07 
 637.509,    147.00 
 637.843,     79.67 
 638.177,     41.52 
 638.512,    147.00 
 638.846,    149.25 
 639.180,    102.12 
 639.514,    120.07 
 639.848,     79.67 
 640.182,    106.61 
 640.516,    151.49 
 640.850,    122.32 
 641.183,    135.78 
 641.517,     95.38 
 641.851,    106.61 
 642.184,     66.21 
 642.518,     54.99 
 642.852,    133.54 
 643.185,     39.28 
 643.519,     70.70 
 643.852,    842.75 
 644.185,    133.54 
 644.519,    111.10 
 644.852,     61.72 
 645.185,    151.49 
 645.519,     99.87 
 645.852,     75.19 
 646.185,     88.65 
 646.518,    117.83 
 646.851,    122.32 
 647.184,     75.19 
 647.517,     75.19 
 647.849,     34.79 
 648.182,      1.12 
 648.515,    122.32 
 648.848,     63.96 
 649.180,     68.45 
 649.513,     14.59 
 649.846,     23.57 
 650.178,     50.50 
 650.511,    111.10 
 650.843,     99.87 
 651.175,     99.87 
 651.508,     61.72 
 651.840,     97.63 
 652.172,    147.00 
 652.504,    212.09 
 652.837,    272.69 
 653.169,    297.38 
 653.501,    297.38 
 653.833,    234.53 
 654.165,    259.22 
 654.496,    292.89 
 654.828,    346.75 
 655.160,    362.46 
 655.492,    555.48 
 655.824,   1035.77 
 656.155,   2476.64 
 656.487,  21780.29 
 656.818,  64321.93 
 657.150,  64321.93 
 657.481,  64321.93 
 657.813,  32041.45 
 658.144,  12147.54 
 658.475,   4810.76 
 658.807,   2050.21 
 659.138,   1062.70 
 659.469,    627.30 
 659.800,    402.86 
 660.131,    281.67 
 660.462,    207.60 
 660.793,    209.85 
 661.124,    207.60 
 661.455,     81.92 
 661.786,    147.00 
 662.117,    111.10 
 662.448,    135.78 
 662.778,     99.87 
 663.109,    131.29 
 663.440,    135.78 
 663.770,    122.32 
 664.101,    120.07 
 664.431,     54.99 
 664.761,    147.00 
 665.092,     97.63 
 665.422,     19.08 
 665.752,     41.52 
 666.083,     93.14 
 666.413,    -12.34 
 666.743,     63.96 
 667.073,     93.14 
 667.403,     63.96 
 667.733,      7.86 
 668.063,     57.23 
 668.393,     84.16 
 668.723,     39.28 
 669.052,     81.92 
 669.382,     19.08 
 669.712,     -7.86 
 670.041,     97.63 
 670.371,     54.99 
 670.700,     16.83 
 671.030,     97.63 
 671.359,     28.05 
 671.689,     77.43 
 672.018,    -43.76 
 672.347,    111.10 
 672.677,     46.01 
 673.006,     54.99 
 673.335,     32.54 
 673.664,     21.32 
 673.993,     -3.37 
 674.322,    -32.54 
 674.651,     68.45 
 674.980,     16.83 
 675.309,     95.38 
 675.638,     59.48 
 675.966,     59.48 
 676.295,    -21.32 
 676.624,     50.50 
 676.952,      7.86 
 677.281,     41.52 
 677.610,     34.79 
 677.938,    131.29 
 678.266,      3.37 
 678.595,     -7.86 
 678.923,      5.61 
 679.251,     50.50 
 679.580,     21.32 
 679.908,     16.83 
 680.236,     12.34 
 680.564,    -54.99 
 680.892,      5.61 
 681.220,     28.05 
 681.548,    -28.05 
 681.876,     21.32 
 682.204,     21.32 
 682.531,    -37.03 
 682.859,     57.23 
 683.187,     -3.37 
 683.514,     10.10 
 683.842,     68.45 
 684.170,    -23.57 
 684.497,     86.41 
 684.825,    117.83 
 685.152,     84.16 
 685.479,     16.83 
 685.807,     34.79 
 686.134,     -1.12 
 686.461,     23.57 
 686.788,     -7.86 
 687.115,    -21.32 
 687.442,      3.37 
 687.769,    -46.01 
 688.096,     30.30 
 688.423,     63.96 
 688.750,     57.23 
 689.077,      3.37 
 689.404,     12.34 
 689.730,     28.05 
 690.057,     52.74 
 690.384,     37.03 
 690.710,    102.12 
 691.037,     57.23 
 691.363,    -21.32 
 691.689,     21.32 
 692.016,    -16.83 
 692.342,     -1.12 
 692.668,    -14.59 
 692.995,     75.19 
 693.321,     19.08 
 693.647,     -3.37 
 693.973,      3.37 
 694.299,     43.76 
 694.625,     61.72 
 694.951,     14.59 
 695.277,     57.23 
 695.603,     75.19 
 695.928,    -84.16 
 696.254,     52.74 
 696.580,     10.10 
 696.905,     79.67 
 697.231,    -14.59 
 697.557,     19.08 
 697.882,      7.86 
 698.207,    -30.30 
 698.533,     68.45 
 698.858,      3.37 
 699.183,     19.08 
 699.509,     50.50 
 699.834,     23.57 
 700.159,      7.86 
 700.484,     50.50 
 700.809,     75.19 
 701.134,      3.37 
 701.459,    -19.08 
 701.784,     19.08 
 702.109,     25.81 
 702.434,    -21.32 
 702.758,    -72.94 
 703.083,     23.57 
 703.408,     16.83 
 703.732,     28.05 
 704.057,    -19.08 
 704.381,     61.72 
 704.706,     34.79 
 705.030,    133.54 
 705.354,     72.94 
 705.679,     59.48 
 706.003,     43.76 
 706.327,     21.32 
 706.651,     -1.12 
 706.975,     50.50 
 707.299,     10.10 
 707.623,     -5.61 
 707.947,    -86.41 
 708.271,      5.61 
 708.595,     68.45 
 708.919,    -16.83 
 709.243,     97.63 
 709.566,     39.28 
 709.890,     28.05 
 710.214,     12.34 
 710.537,     19.08 
 710.861,     37.03 
 711.184,     39.28 
 711.507,     39.28 
 711.831,     30.30 
 712.154,     25.81 
 712.477,     52.74 
 712.801,     50.50 
 713.124,     93.14 
 713.447,     -7.86 
 713.770,    -25.81 
 714.093,    -39.28 
 714.416,     -7.86 
 714.739,     70.70 
 715.061,     -1.12 
 715.384,     21.32 
 715.707,     77.43 
 716.030,     -5.61 
 716.352,     30.30 
 716.675,     46.01 
 716.998,     43.76 
 717.320,     99.87 
 717.642,    -10.10 
 717.965,     99.87 
 718.287,    -46.01 
 718.610,     70.70 
 718.932,     68.45 
 719.254,     50.50 
 719.576,    -39.28 
 719.898,     39.28 
 720.220,      5.61 
 720.542,     68.45 
 720.864,     57.23 
 721.186,     43.76 
 721.508,     12.34 
 721.830,     57.23 
 722.152,      3.37 
 722.473,     66.21 
 722.795,     -7.86 
 723.116,    -30.30 
 723.438,     86.41 
 723.760,     52.74 
 724.081,     50.50 
 724.402,     46.01 
 724.724,     23.57 
 725.045,     50.50 
 725.366,     43.76 
 725.687,     54.99 
 726.009,    113.34 
 726.330,    126.81 
 726.651,     86.41 
 726.972,    104.36 
 727.293,     70.70 
 727.614,     79.67 
 727.934,    111.10 
 728.255,     19.08 
 728.576,    113.34 
 728.897,    147.00 
 729.217,     90.90 
 729.538,      5.61 
 729.858,     19.08 
 730.179,     43.76 
 730.499,     30.30 
 730.820,     86.41 
 731.140,     -7.86 
 731.460,     86.41 
 731.781,     99.87 
 732.101,    131.29 
 732.421,     -7.86 
 732.741,     19.08 
 733.061,      1.12 
 733.381,    -12.34 
 733.701,     46.01 
 734.021,     34.79 
 734.341,     14.59 
 734.661,    -19.08 
 734.980,     19.08 
 735.300,     81.92 
 735.620,     66.21 
 735.939,     72.94 
 736.259,     63.96 
 736.578,     10.10 
 736.898,     93.14 
 737.217,     10.10 
 737.536,     61.72 
 737.856,     84.16 
 738.175,      7.86 
 738.494,    -25.81 
 738.813,     50.50 
 739.132,     28.05 
 739.451,     -5.61 
 739.770,      7.86 
 740.089,     77.43 
 740.408,      5.61 
 740.727,     10.10 
 741.046,    -12.34 
 741.364,     12.34 
 741.683,    -19.08 
 742.002,    -37.03 
 742.320,     63.96 
 742.639,     23.57 
 742.957,    -10.10 
 743.276,    -14.59 
 743.594,     21.32 
 743.912,    -39.28 
 744.231,     39.28 
 744.549,     34.79 
 744.867,     75.19 
 745.185,     70.70 
 745.503,    149.25 
 745.821,     99.87 
 746.139,     72.94 
 746.457,    106.61 
 746.775,    499.37 
 747.093,    106.61 
 747.410,    111.10 
 747.728,     25.81 
 748.046,     99.87 
 748.363,     30.30 
 748.681,     97.63 
 748.998,    104.36 
 749.316,      1.12 
 749.633,     25.81 
 749.951,      3.37 
 750.268,      3.37 
 750.585,     -7.86 
 750.902,     61.72 
 751.220,     43.76 
 751.537,    -14.59 
 751.854,     21.32 
 752.171,    -32.54 
 752.488,      5.61 
 752.805,    117.83 
 753.121,    126.81 
 753.438,     46.01 
 753.755,     10.10 
 754.072,     39.28 
 754.388,     93.14 
 754.705,     34.79 
 755.021,     50.50 
 755.338,     30.30 
 755.654,    -25.81 
 755.971,     14.59 
 756.287,     12.34 
 756.603,     46.01 
 756.919,     14.59 
 757.236,     63.96 
 757.552,     28.05 
 757.868,     10.10 
 758.184,     32.54 
 758.500,     23.57 
 758.816,     77.43 
 759.132,     70.70 
 759.447,     93.14 
 759.763,     88.65 
 760.079,     50.50 
 760.395,     50.50 
 760.710,    189.65 
 761.026,     59.48 
 761.341,     77.43 
 761.657,      3.37 
 761.972,    -39.28 
 762.287,    -21.32 
 762.603,     16.83 
 762.918,     63.96 
 763.233,      3.37 
 763.548,     16.83 
 763.863,    -25.81 
 764.178,     -7.86 
 764.493,    -41.52 
 764.808,    -52.74 
 765.123,     48.25 
 765.438,     50.50 
 765.753,     48.25 
 766.068,     66.21 
 766.382,     77.43 
 766.697,     52.74 
 767.011,    -21.32 
 767.326,     59.48 
 767.640,     93.14 
 767.955,     39.28 
 768.269,     84.16 
 768.584,     25.81 
 768.898,    -12.34 
 769.212,     25.81 
 769.526,     46.01 
 769.840,     86.41 
 770.154,     57.23 
 770.468,     61.72 
 770.782,     32.54 
 771.096,    -21.32 
 771.410,     -7.86 
 771.724,     39.28 
 772.038,     46.01 
 772.351,     59.48 
 772.665,     84.16 
 772.979,    -68.45 
 773.292,     25.81 
 773.606,     81.92 
 773.919,     46.01 
 774.232,     61.72 
 774.546,     10.10 
 774.859,    -54.99 
 775.172,     -1.12 
 775.486,    -28.05 
 775.799,     16.83 
 776.112,     12.34 
 776.425,     39.28 
 776.738,     21.32 
 777.051,    138.03 
 777.364,    708.09 
 777.676,   1067.19 
 777.989,    773.18 
 778.302,    476.92 
 778.614,    371.44 
 778.927,    218.82 
 779.240,    180.67 
 779.552,    153.74 
 779.865,    517.32 
 780.177,     43.76 
 780.489,     39.28 
 780.802,     30.30 
 781.114,     -5.61 
 781.426,     21.32 
 781.738,    -30.30 
 782.050,    -43.76 
 782.362,     97.63 
 782.674,    -61.72 
 782.986,    -95.38 
 783.298,    -12.34 
 783.610,     39.28 
 783.922,    -57.23 
 784.233,     59.48 
 784.545,     14.59 
 784.857,      3.37 
 785.168,    -14.59 
 785.480,    -10.10 
 785.791,     21.32 
 786.103,      7.86 
 786.414,     30.30 
 786.725,    -10.10 
 787.037,     41.52 
 787.348,     10.10 
 787.659,     34.79 
 787.970,    -23.57 
 788.281,    -59.48 
 788.592,     16.83 
 788.903,     12.34 
 789.214,    -43.76 
 789.525,    -25.81 
 789.836,    -32.54 
 790.146,    -37.03 
 790.457,    -14.59 
 790.768,     10.10 
 791.078,     10.10 
 791.389,    -68.45 
 791.699,     77.43 
 792.010,     -3.37 
 792.320,     19.08 
 792.630,     -5.61 
 792.940,      5.61 
 793.251,    -63.96 
 793.561,    -10.10 
 793.871,     57.23 
 794.181,    -50.50 
 794.491,      7.86 
 794.801,    -25.81 
 795.111,     -1.12 
 795.421,    -43.76 
 795.730,     -3.37 
 796.040,      7.86 
 796.350,    -19.08 
 796.659,    -63.96 
 796.969,    -32.54 
 797.279,     54.99 
 797.588,    -12.34 
 797.897,    -61.72 
 798.207,     -3.37 
 798.516,    -12.34 
 798.825,     -7.86 
 799.135,    -14.59 
 799.444,     16.83 
 799.753,    -23.57 
 800.062,     43.76 
 800.371,    -16.83 
 800.680,    -50.50 
 800.989,    -30.30 
 801.298,     21.32 
 801.606,      1.12 
 801.915,    -10.10 
 802.224,     -7.86 
 802.532,     28.05 
 802.841,     46.01 
 803.149,    -50.50 
 803.458,      7.86 
 803.766,     14.59 
 804.075,     12.34 
 804.383,    -77.43 
 804.691,    -43.76 
 804.999,     48.25 
 805.308,      3.37 
 805.616,    -48.25 
 805.924,     48.25 
 806.232,     54.99 
 806.540,    -21.32 
 806.848,      7.86 
 807.155,    -23.57 
 807.463,     37.03 
 807.771,    -10.10 
 808.079,    -14.59 
 808.386,      3.37 
 808.694,     23.57 
 809.001,     -1.12 
 809.309,    -93.14 
 809.616,    -19.08 
 809.924,    106.61 
 810.231,    -19.08 
 810.538,     19.08 
 810.845,    -43.76 
 811.152,    -81.92 
 811.460,    -41.52 
 811.767,     14.59 
 812.074,     39.28 
 812.380,    -12.34 
 812.687,     19.08 
 812.994,    -52.74 
 813.301,     19.08 
 813.608,     -5.61 
 813.914,      3.37 
 814.221,    -48.25 
 814.527,    -23.57 
 814.834,     -1.12 
 815.140,     10.10 
 815.447,     30.30 
 815.753,    -12.34 
 816.059,    -59.48 
 816.366,     16.83 
 816.672,     16.83 
 816.978,    -39.28 
 817.284,    -50.50 
 817.590,    -21.32 
 817.896,    -32.54 
 818.202,    -41.52 
 818.508,     19.08 
 818.814,     21.32 
 819.119,    -61.72 
 819.425,    -21.32 
 819.731,    -39.28 
 820.036,    -59.48 
 820.342,    -25.81 
 820.647,    -16.83 
 820.953,     61.72 
 821.258,    -50.50 
 821.564,      3.37 
 821.869,    -30.30 
 822.174,    -59.48 
 822.479,     30.30 
 822.784,    -46.01 
 823.089,     -1.12 
 823.394,    -41.52 
 823.699,    -10.10 
 824.004,    -75.19 
 824.309,    -21.32 
 824.614,    -28.05 
 824.919,     28.05 
 825.223,     48.25 
 825.528,     14.59 
 825.833,     16.83 
 826.137,     41.52 
 826.442,     34.79 
 826.746,      3.37 
 827.050,     19.08 
 827.355,     10.10 
 827.659,     -3.37 
 827.963,     -5.61 
 828.267,     63.96 
 828.571,     28.05 
 828.875,      7.86 
 829.179,     54.99 
 829.483,     10.10 
 829.787,     30.30 
 830.091,    -50.50 
 830.395,      3.37 
 830.699,    -37.03 
 831.002,     39.28 
 831.306,      3.37 
 831.609,     63.96 
 831.913,      7.86 
 832.216,     48.25 
 832.520,    -12.34 
 832.823,     39.28 
 833.126,     12.34 
 833.430,     -3.37 
 833.733,     10.10 
 834.036,    -32.54 
 834.339,    -19.08 
 834.642,     -7.86 
 834.945,    -79.67 
 835.248,     39.28 
 835.551,    -19.08 
 835.854,     19.08 
 836.156,     14.59 
 836.459,    -32.54 
 836.762,    -19.08 
 837.064,     34.79 
 837.367,     14.59 
 837.669,    -37.03 
 837.972,     21.32 
 838.274,    -14.59 
 838.576,    -43.76 
 838.879,     10.10 
 839.181,    -19.08 
 839.483,    -21.32 
 839.785,    -41.52 
 840.087,      7.86 
 840.389,   -102.12 
 840.691,    -46.01 
 840.993,     43.76 
 841.295,    -46.01 
 841.597,    -54.99 
 841.898,     52.74 
 842.200,     30.30 
 842.502,     19.08 
 842.803,    -28.05 
 843.105,     -1.12 
 843.406,      1.12 
 843.708,    -68.45 
 844.009,    -37.03 
 844.310,    -48.25 
 844.611,     28.05 
 844.913,     70.70 
 845.214,    117.83 
 845.515,    230.05 
 845.816,    223.31 
 846.117,    135.78 
 846.418,     52.74 
 846.719,     14.59 
 847.019,     21.32 
 847.320,    -25.81 
 847.621,    -57.23 
 847.921,     23.57 
 848.222,    -41.52 
 848.523,    -37.03 
 848.823,    -32.54 
 849.123,     32.54 
 849.424,     54.99 
 849.724,     10.10 
 850.024,    -12.34 
 850.325,     -7.86 
 850.625,     14.59 
 850.925,      3.37 
 851.225,     -5.61 
 851.525,     -3.37 
 851.825,      7.86 
 852.125,    -14.59 
 852.425,      3.37 
 852.724,     30.30 
 853.024,    -59.48 
 853.324,     -7.86 
 853.623,    -19.08 
 853.923,     72.94 
 854.222,    -30.30 
 854.522,    -84.16 
 854.821,    -14.59 
 855.120,    -12.34 
 855.420,    -14.59 
 855.719,    -43.76 
 856.018,     21.32 
 856.317,    -19.08 
 856.616,     10.10 
 856.915,    -12.34 
 857.214,     37.03 
 857.513,    -25.81 
 857.812,    -21.32 
 858.111,      1.12 
 858.409,    -16.83 
 858.708,     34.79 
 859.007,     61.72 
 859.305,    -10.10 
 859.604,     14.59 
 859.902,      5.61 
 860.201,    -39.28 
 860.499,    -37.03 
 860.797,   -117.83 
 861.096,     39.28 
 861.394,    -14.59 
 861.692,     -7.86 
 861.990,    -99.87 
 862.288,    -25.81 
 862.586,    -16.83 
 862.884,    -57.23 
 863.182,     23.57 
 863.479,     28.05 
 863.777,     68.45 
 864.075,     -5.61 
 864.373,     46.01 
 864.670,    -32.54 
 864.968,    -10.10 
 865.265,    -57.23 
 865.563,     14.59 
 865.860,    -34.79 
 866.157,     -5.61 
 866.454,      7.86 
 866.752,     52.74 
 867.049,     34.79 
 867.346,     -5.61 
 867.643,    -46.01 
 867.940,     16.83 
 868.237,     14.59 
 868.534,     39.28 
 868.830,      7.86 
 869.127,    -19.08 
 869.424,    -97.63 
 869.720,    -81.92 
 870.017,    -46.01 
 870.314,    -32.54 
 870.610,    -59.48 
 870.906,     23.57 
 871.203,     -5.61 
 871.499,     43.76 
 871.795,    -14.59 
 872.092,    -34.79 
 872.388,    -23.57 
 872.684,     39.28 
 872.980,    -48.25 
 873.276,     12.34 
 873.572,    -59.48 
 873.868,      3.37 
 874.163,     63.96 
 874.459,    -25.81 
 874.755,     25.81 
 875.051,    -12.34 
 875.346,    -34.79 
 875.642,    -21.32 
 875.937,     41.52 
 876.233,     34.79 
 876.528,    106.61 
 876.823,    -16.83 
 877.119,    -28.05 
 877.414,    -19.08 
 877.709,     37.03 
 878.004,     19.08 
 878.299,    -68.45 
 878.594,    -50.50 
 878.889,      5.61 
 879.184,    -32.54 
 879.479,    -77.43 
 879.773,     -1.12 
 880.068,      1.12 
 880.363,     54.99 
 880.657,     -5.61 
 880.952,    -32.54 
 881.246,    -19.08 
