Wavelength,Intensity
 626.451,     30.86 
 626.787,     19.64 
 627.123,      1.68 
 627.459,     -5.05 
 627.794,    -20.76 
 628.130,     12.91 
 628.465,     82.48 
 628.801,     12.91 
 629.137,     46.57 
 629.472,     19.64 
 629.807,     -2.81 
 630.143,      3.93 
 630.478,     66.77 
 630.813,     21.88 
 631.149,      3.93 
 631.484,     -7.29 
 631.819,     -2.81 
 632.154,     -5.05 
 632.489,     21.88 
 632.824,    -65.65 
 633.159,     -9.54 
 633.494,      1.68 
 633.829,     51.06 
 634.164,     24.13 
 634.498,     -0.56 
 634.833,    -38.72 
 635.168,    -56.67 
 635.502,     39.84 
 635.837,     -0.56 
 636.171,    -23.00 
 636.506,     -9.54 
 636.840,   -101.56 
 637.175,    -40.96 
 637.509,     37.59 
 637.843,     28.62 
 638.177,      6.17 
 638.512,    -14.03 
 638.846,     48.81 
 639.180,    -29.74 
 639.514,     19.64 
 639.848,     15.15 
 640.182,     57.79 
 640.516,    -16.27 
 640.850,      8.42 
 641.183,    -18.52 
 641.517,    -58.91 
 641.851,      3.93 
 642.184,     10.66 
 642.518,      6.17 
 642.852,    -16.27 
 643.185,    -49.94 
 643.519,     24.13 
 643.852,    686.21 
 644.185,    154.30 
 644.519,    134.10 
 644.852,     53.30 
 645.185,     -7.29 
 645.519,     53.30 
 645.852,     66.77 
 646.185,    111.66 
 646.518,     66.77 
 646.851,     71.26 
 647.184,     95.95 
 647.517,     12.91 
 647.849,    -36.47 
 648.182,     -0.56 
 648.515,    -20.76 
 648.848,     -0.56 
 649.180,     39.84 
 649.513,     53.30 
 649.846,      6.17 
 650.178,     64.53 
 650.511,     19.64 
 650.843,     39.84 
 651.175,    -20.76 
 651.508,     17.39 
 651.840,    -40.96 
 652.172,     53.30 
 652.504,     24.13 
 652.837,    134.10 
 653.169,     98.19 
 653.501,    138.59 
 653.833,    187.96 
 654.165,    113.90 
 654.496,    226.12 
 654.828,    147.57 
 655.160,    219.39 
 655.492,    369.76 
 655.824,    726.61 
 656.155,   2941.78 
 656.487,  27438.85 
 656.818,  60118.82 
 657.150,  59625.07 
 657.481,  30316.11 
 657.813,  11066.33 
 658.144,   4454.47 
 658.475,   1866.74 
 658.807,    870.25 
 659.138,    412.40 
 659.469,    284.47 
 659.800,    167.77 
 660.131,    118.39 
 660.462,     95.95 
 660.793,     64.53 
 661.124,     84.72 
 661.455,     30.86 
 661.786,     39.84 
 662.117,     10.66 
 662.448,     60.04 
 662.778,      3.93 
 663.109,     -0.56 
 663.440,     17.39 
 663.770,    -14.03 
 664.101,     24.13 
 664.431,     24.13 
 664.761,     15.15 
 665.092,    -56.67 
 665.422,     57.79 
 665.752,    102.68 
 666.083,    -31.98 
 666.413,     46.57 
 666.743,     71.26 
 667.073,     44.33 
 667.403,     35.35 
 667.733,     21.88 
 668.063,     33.10 
 668.393,    -31.98 
 668.723,     17.39 
 669.052,    -81.36 
 669.382,    -23.00 
 669.712,    -14.03 
 670.041,      1.68 
 670.371,     10.66 
 670.700,      6.17 
 671.030,     -7.29 
 671.359,    -40.96 
 671.689,    -74.62 
 672.018,    -47.69 
 672.347,    -49.94 
 672.677,     26.37 
 673.006,    -27.49 
 673.335,    -23.00 
 673.664,    -23.00 
 673.993,    -25.25 
 674.322,     21.88 
 674.651,     10.66 
 674.980,      3.93 
 675.309,     -0.56 
 675.638,      8.42 
 675.966,     24.13 
 676.295,    -31.98 
 676.624,    -83.60 
 676.952,     10.66 
 677.281,     39.84 
 677.610,    -25.25 
 677.938,     -2.81 
 678.266,    -18.52 
 678.595,    -31.98 
 678.923,     -7.29 
 679.251,     -5.05 
 679.580,    -47.69 
 679.908,     39.84 
 680.236,   -112.78 
 680.564,    -36.47 
 680.892,    -31.98 
 681.220,     -7.29 
 681.548,    -45.45 
 681.876,     42.08 
 682.204,     93.70 
 682.531,    -61.16 
 682.859,    -11.78 
 683.187,      6.17 
 683.514,    -54.43 
 683.842,    -99.31 
 684.170,    -45.45 
 684.497,    -52.18 
 684.825,     -7.29 
 685.152,    -40.96 
 685.479,     -9.54 
 685.807,     19.64 
 686.134,     51.06 
 686.461,     -2.81 
 686.788,    -14.03 
 687.115,     33.10 
 687.442,     48.81 
 687.769,      8.42 
 688.096,    -31.98 
 688.423,    -31.98 
 688.750,    -38.72 
 689.077,     17.39 
 689.404,     12.91 
 689.730,    -20.76 
 690.057,     82.48 
 690.384,    -11.78 
 690.710,    -58.91 
 691.037,      8.42 
 691.363,    -25.25 
 691.689,    -14.03 
 692.016,     24.13 
 692.342,    -20.76 
 692.668,     -0.56 
 692.995,    -14.03 
 693.321,    -36.47 
 693.647,     15.15 
 693.973,    -92.58 
 694.299,    -36.47 
 694.625,     24.13 
 694.951,     17.39 
 695.277,    -52.18 
 695.603,     10.66 
 695.928,    -25.25 
 696.254,     55.55 
 696.580,    -31.98 
 696.905,    -25.25 
 697.231,      6.17 
 697.557,     33.10 
 697.882,     30.86 
 698.207,    -14.03 
 698.533,     -5.05 
 698.858,    -43.20 
 699.183,    -23.00 
 699.509,    -52.18 
 699.834,      8.42 
 700.159,     10.66 
 700.484,     35.35 
 700.809,     26.37 
 701.134,     -9.54 
 701.459,     44.33 
 701.784,     35.35 
 702.109,    -40.96 
 702.434,    -40.96 
 702.758,     39.84 
 703.083,     39.84 
 703.408,    -29.74 
 703.732,    -14.03 
 704.057,     -5.05 
 704.381,      6.17 
 704.706,    -54.43 
 705.030,    -23.00 
 705.354,     55.55 
 705.679,     15.15 
 706.003,    -18.52 
 706.327,    -25.25 
 706.651,    -29.74 
 706.975,      6.17 
 707.299,     26.37 
 707.623,     71.26 
 707.947,    -18.52 
 708.271,     -7.29 
 708.595,     24.13 
 708.919,     -7.29 
 709.243,     26.37 
 709.566,      3.93 
 709.890,    -29.74 
 710.214,    -11.78 
 710.537,    -85.85 
 710.861,    -18.52 
 711.184,     39.84 
 711.507,    -14.03 
 711.831,    -94.82 
 712.154,    -16.27 
 712.477,      3.93 
 712.801,    -40.96 
 713.124,    -40.96 
 713.447,     21.88 
 713.770,     -7.29 
 714.093,     57.79 
 714.416,    -47.69 
 714.739,     -5.05 
 715.061,    -18.52 
 715.384,     -9.54 
 715.707,    -40.96 
 716.030,     42.08 
 716.352,     53.30 
 716.675,     33.10 
 716.998,     15.15 
 717.320,    -29.74 
 717.642,    -14.03 
 717.965,    -61.16 
 718.287,     -7.29 
 718.610,    -31.98 
 718.932,      8.42 
 719.254,    -90.34 
 719.576,     26.37 
 719.898,    -20.76 
 720.220,     -7.29 
 720.542,    -23.00 
 720.864,    -61.16 
 721.186,     10.66 
 721.508,     64.53 
 721.830,    -31.98 
 722.152,     10.66 
 722.473,    -52.18 
 722.795,    -56.67 
 723.116,      6.17 
 723.438,    -20.76 
 723.760,    -31.98 
 724.081,    -36.47 
 724.402,     17.39 
 724.724,     -2.81 
 725.045,    -61.16 
 725.366,     -9.54 
 725.687,      3.93 
 726.009,    -27.49 
 726.330,     26.37 
 726.651,     -5.05 
 726.972,    -63.40 
 727.293,    -72.38 
 727.614,    -25.25 
 727.934,     17.39 
 728.255,     -9.54 
 728.576,     -9.54 
 728.897,     -0.56 
 729.217,     21.88 
 729.538,    -14.03 
 729.858,    -31.98 
 730.179,     12.91 
 730.499,     15.15 
 730.820,    -70.14 
 731.140,     30.86 
 731.460,    -54.43 
 731.781,    -29.74 
 732.101,     98.19 
 732.421,     12.91 
 732.741,     51.06 
 733.061,     -5.05 
 733.381,     37.59 
 733.701,     17.39 
 734.021,    -23.00 
 734.341,     10.66 
 734.661,     53.30 
 734.980,    -11.78 
 735.300,      6.17 
 735.620,     21.88 
 735.939,     -9.54 
 736.259,      3.93 
 736.578,    -56.67 
 736.898,     26.37 
 737.217,    -88.09 
 737.536,    -20.76 
 737.856,     73.50 
 738.175,     10.66 
 738.494,    -56.67 
 738.813,    -31.98 
 739.132,    -56.67 
 739.451,    -29.74 
 739.770,     -7.29 
 740.089,    -34.23 
 740.408,    -40.96 
 740.727,     21.88 
 741.046,      3.93 
 741.364,    -43.20 
 741.683,    -47.69 
 742.002,    -23.00 
 742.320,    -18.52 
 742.639,     -7.29 
 742.957,      3.93 
 743.276,     -0.56 
 743.594,    -23.00 
 743.912,    -29.74 
 744.231,     17.39 
 744.549,     26.37 
 744.867,      8.42 
 745.185,    -56.67 
 745.503,    -23.00 
 745.821,    -31.98 
 746.139,    -31.98 
 746.457,     -9.54 
 746.775,    336.09 
 747.093,    -38.72 
 747.410,     19.64 
 747.728,     28.62 
 748.046,     39.84 
 748.363,     -9.54 
 748.681,    -31.98 
 748.998,     51.06 
 749.316,     33.10 
 749.633,     26.37 
 749.951,     35.35 
 750.268,      8.42 
 750.585,     28.62 
 750.902,     28.62 
 751.220,     -5.05 
 751.537,    -18.52 
 751.854,    -45.45 
 752.171,    -43.20 
 752.488,    -20.76 
 752.805,    -34.23 
 753.121,     39.84 
 753.438,    -61.16 
 753.755,     10.66 
 754.072,     44.33 
 754.388,      6.17 
 754.705,     -2.81 
 755.021,     -0.56 
 755.338,     35.35 
 755.654,    -52.18 
 755.971,     -5.05 
 756.287,    -29.74 
 756.603,     51.06 
 756.919,     15.15 
 757.236,     42.08 
 757.552,      8.42 
 757.868,    -56.67 
 758.184,    -29.74 
 758.500,     10.66 
 758.816,    -54.43 
 759.132,     57.79 
 759.447,     71.26 
 759.763,     28.62 
 760.079,     35.35 
 760.395,    -20.76 
 760.710,    -61.16 
 761.026,     77.99 
 761.341,    -61.16 
 761.657,     -7.29 
 761.972,    -58.91 
 762.287,     75.75 
 762.603,     -9.54 
 762.918,    -29.74 
 763.233,      3.93 
 763.548,      6.17 
 763.863,    -54.43 
 764.178,    -58.91 
 764.493,    -14.03 
 764.808,    -54.43 
 765.123,     44.33 
 765.438,     77.99 
 765.753,      6.17 
 766.068,    -16.27 
 766.382,    -18.52 
 766.697,    -14.03 
 767.011,     17.39 
 767.326,     12.91 
 767.640,    -20.76 
 767.955,    -27.49 
 768.269,      3.93 
 768.584,     12.91 
 768.898,     -2.81 
 769.212,     30.86 
 769.526,     91.46 
 769.840,    -25.25 
 770.154,    -52.18 
 770.468,    -11.78 
 770.782,     24.13 
 771.096,     -2.81 
 771.410,    -14.03 
 771.724,    -52.18 
 772.038,     17.39 
 772.351,      3.93 
 772.665,    -54.43 
 772.979,     17.39 
 773.292,    -14.03 
 773.606,    -61.16 
 773.919,    -18.52 
 774.232,    -14.03 
 774.546,    -45.45 
 774.859,      6.17 
 775.172,     30.86 
 775.486,     82.48 
 775.799,    -31.98 
 776.112,     12.91 
 776.425,    -36.47 
 776.738,    -27.49 
 777.051,     37.59 
 777.364,    217.14 
 777.676,    331.60 
 777.989,    277.74 
 778.302,    154.30 
 778.614,    138.59 
 778.927,     19.64 
 779.240,     10.66 
 779.552,     21.88 
 779.865,    508.91 
 780.177,    -11.78 
 780.489,     57.79 
 780.802,     15.15 
 781.114,    -16.27 
 781.426,    -63.40 
 781.738,     -9.54 
 782.050,     24.13 
 782.362,    -65.65 
 782.674,   -126.24 
 782.986,     46.57 
 783.298,    -27.49 
 783.610,    -25.25 
 783.922,     48.81 
 784.233,     -2.81 
 784.545,    -25.25 
 784.857,    -16.27 
 785.168,    -29.74 
 785.480,      6.17 
 785.791,     28.62 
 786.103,     24.13 
 786.414,    -67.89 
 786.725,     -2.81 
 787.037,    -67.89 
 787.348,    -43.20 
 787.659,     33.10 
 787.970,    -54.43 
 788.281,     15.15 
 788.592,    -14.03 
 788.903,     21.88 
 789.214,    -18.52 
 789.525,     17.39 
 789.836,     -7.29 
 790.146,     28.62 
 790.457,      3.93 
 790.768,    -20.76 
 791.078,    -23.00 
 791.389,    -36.47 
 791.699,      8.42 
 792.010,    -27.49 
 792.320,      3.93 
 792.630,    -79.11 
 792.940,    -34.23 
 793.251,     -9.54 
 793.561,     -5.05 
 793.871,    -18.52 
 794.181,    -25.25 
 794.491,     30.86 
 794.801,    -45.45 
 795.111,     -5.05 
 795.421,     -9.54 
 795.730,    -61.16 
 796.040,     24.13 
 796.350,      3.93 
 796.659,    -29.74 
 796.969,    -54.43 
 797.279,    -23.00 
 797.588,    -23.00 
 797.897,    -49.94 
 798.207,    -36.47 
 798.516,    -25.25 
 798.825,    -54.43 
 799.135,    -27.49 
 799.444,    -36.47 
 799.753,    -43.20 
 800.062,     -2.81 
 800.371,    -63.40 
 800.680,    -16.27 
 800.989,     12.91 
 801.298,    -14.03 
 801.606,     10.66 
 801.915,    -67.89 
 802.224,      3.93 
 802.532,    -11.78 
 802.841,    -31.98 
 803.149,    -34.23 
 803.458,    -16.27 
 803.766,     10.66 
 804.075,    -29.74 
 804.383,      8.42 
 804.691,    -38.72 
 804.999,    -29.74 
 805.308,      1.68 
 805.616,      3.93 
 805.924,    -36.47 
 806.232,    -79.11 
 806.540,     -7.29 
 806.848,    -40.96 
 807.155,    -67.89 
 807.463,    -83.60 
 807.771,    -31.98 
 808.079,      6.17 
 808.386,     24.13 
 808.694,    -23.00 
 809.001,     -5.05 
 809.309,     19.64 
 809.616,     -2.81 
 809.924,     37.59 
 810.231,    -23.00 
 810.538,    -49.94 
 810.845,    -36.47 
 811.152,     10.66 
 811.460,    -72.38 
 811.767,     19.64 
 812.074,    -49.94 
 812.380,     26.37 
 812.687,     12.91 
 812.994,    -36.47 
 813.301,    -56.67 
 813.608,     35.35 
 813.914,     -5.05 
 814.221,    -88.09 
 814.527,    -31.98 
 814.834,      6.17 
 815.140,    -38.72 
 815.447,    -47.69 
 815.753,    -56.67 
 816.059,    -25.25 
 816.366,   -132.98 
 816.672,    -65.65 
 816.978,     53.30 
 817.284,    -34.23 
 817.590,      6.17 
 817.896,    -34.23 
 818.202,    -23.00 
 818.508,      6.17 
 818.814,    -49.94 
 819.119,     33.10 
 819.425,     21.88 
 819.731,    -20.76 
 820.036,    -27.49 
 820.342,    -11.78 
 820.647,     37.59 
 820.953,    -20.76 
 821.258,    -18.52 
 821.564,      1.68 
 821.869,      6.17 
 822.174,     -9.54 
 822.479,     46.57 
 822.784,    -34.23 
 823.089,    -23.00 
 823.394,      8.42 
 823.699,    -34.23 
 824.004,    -43.20 
 824.309,     26.37 
 824.614,     12.91 
 824.919,    -81.36 
 825.223,    -63.40 
 825.528,     -2.81 
 825.833,    -54.43 
 826.137,    -58.91 
 826.442,    -43.20 
 826.746,     -9.54 
 827.050,    -72.38 
 827.355,      8.42 
 827.659,      3.93 
 827.963,    -79.11 
 828.267,    -29.74 
 828.571,     86.97 
 828.875,     30.86 
 829.179,      8.42 
 829.483,      1.68 
 829.787,     55.55 
 830.091,    -20.76 
 830.395,      1.68 
 830.699,    -47.69 
 831.002,    -67.89 
 831.306,     24.13 
 831.609,    -83.60 
 831.913,      3.93 
 832.216,    -38.72 
 832.520,    -20.76 
 832.823,      3.93 
 833.126,   -101.56 
 833.430,     -5.05 
 833.733,    -27.49 
 834.036,    -27.49 
 834.339,    -29.74 
 834.642,      8.42 
 834.945,    -61.16 
 835.248,     48.81 
 835.551,    -72.38 
 835.854,    -47.69 
 836.156,    -72.38 
 836.459,    -14.03 
 836.762,     17.39 
 837.064,    -16.27 
 837.367,     17.39 
 837.669,      1.68 
 837.972,      3.93 
 838.274,    -25.25 
 838.576,      8.42 
 838.879,    -58.91 
 839.181,    -76.87 
 839.483,     -5.05 
 839.785,    -63.40 
 840.087,    -76.87 
 840.389,    -47.69 
 840.691,    -43.20 
 840.993,    -49.94 
 841.295,     24.13 
 841.597,    -47.69 
 841.898,     21.88 
 842.200,   -103.80 
 842.502,    -40.96 
 842.803,    -74.62 
 843.105,    -14.03 
 843.406,    -31.98 
 843.708,    -49.94 
 844.009,     10.66 
 844.310,    -31.98 
 844.611,    -43.20 
 844.913,      3.93 
 845.214,     51.06 
 845.515,     55.55 
 845.816,     30.86 
 846.117,    -16.27 
 846.418,     53.30 
 846.719,      8.42 
 847.019,      8.42 
 847.320,      6.17 
 847.621,    -31.98 
 847.921,     30.86 
 848.222,     -7.29 
 848.523,    -25.25 
 848.823,    -23.00 
 849.123,    -43.20 
 849.424,     10.66 
 849.724,     24.13 
 850.024,    -25.25 
 850.325,    -47.69 
 850.625,    -63.40 
 850.925,    -25.25 
 851.225,      3.93 
 851.525,    -25.25 
 851.825,    -25.25 
 852.125,     42.08 
 852.425,    -49.94 
 852.724,    -65.65 
 853.024,     10.66 
 853.324,    -20.76 
 853.623,    -16.27 
 853.923,    -25.25 
 854.222,    -14.03 
 854.522,    -36.47 
 854.821,    -63.40 
 855.120,    -14.03 
 855.420,    -27.49 
 855.719,    -18.52 
 856.018,      3.93 
 856.317,     -5.05 
 856.616,     33.10 
 856.915,      3.93 
 857.214,     35.35 
 857.513,     -9.54 
 857.812,    -54.43 
 858.111,    -38.72 
 858.409,      3.93 
 858.708,    -74.62 
 859.007,     -0.56 
 859.305,    -40.96 
 859.604,     -2.81 
 859.902,    -58.91 
 860.201,    -74.62 
 860.499,    -52.18 
 860.797,    -49.94 
 861.096,    -36.47 
 861.394,     35.35 
 861.692,    -23.00 
 861.990,     -9.54 
 862.288,     -9.54 
 862.586,    -49.94 
 862.884,    -79.11 
 863.182,    -65.65 
 863.479,    -54.43 
 863.777,    -79.11 
 864.075,     12.91 
 864.373,    -18.52 
 864.670,     12.91 
 864.968,     -2.81 
 865.265,    -85.85 
 865.563,    -81.36 
 865.860,    -38.72 
 866.157,    -34.23 
 866.454,    -47.69 
 866.752,      3.93 
 867.049,    -16.27 
 867.346,      8.42 
 867.643,    -58.91 
 867.940,     80.24 
 868.237,    -20.76 
 868.534,    -40.96 
 868.830,    -61.16 
 869.127,    -23.00 
 869.424,     15.15 
 869.720,     12.91 
 870.017,    -20.76 
 870.314,     30.86 
 870.610,    -36.47 
 870.906,    -63.40 
 871.203,     -2.81 
 871.499,    -38.72 
 871.795,    -49.94 
 872.092,      1.68 
 872.388,    -31.98 
 872.684,      6.17 
 872.980,     10.66 
 873.276,    -65.65 
 873.572,     10.66 
 873.868,     10.66 
 874.163,     53.30 
 874.459,    -49.94 
 874.755,     -2.81 
 875.051,    -31.98 
 875.346,    -38.72 
 875.642,    -45.45 
 875.937,    -83.60 
 876.233,     30.86 
 876.528,    -85.85 
 876.823,    -49.94 
 877.119,    -31.98 
 877.414,     19.64 
 877.709,    -34.23 
 878.004,    -67.89 
 878.299,    -36.47 
 878.594,    -27.49 
 878.889,     17.39 
 879.184,     26.37 
 879.479,     -9.54 
 879.773,     -5.05 
 880.068,      1.68 
 880.363,     -2.81 
 880.657,    -56.67 
 880.952,    -29.74 
 881.246,     46.57 
