Time (s),Channel 1 (V),Channel 2 (V)
-0.001715135135135135,0.0962326843841267,1.043232209421426
-0.001695135135135135,0.0922499140465563,1.001844214999963
-0.001675135135135135,0.08727145112459331,0.9487741253788944
-0.001655135135135135,0.08096539809010683,0.8776802317355756
-0.001635135135135135,0.07333175494309691,0.7952380170412106
-0.001615135135135135,0.06403862415543264,0.6984435139587577
-0.001595135135135135,0.05408169831150664,0.5862954000425364
-0.001575135135135135,0.04312907988318804,0.4681393514522318
-0.001555135135135135,0.0315126663986077,0.3406376267022422
-0.001535135135135135,0.01923245785776563,0.2094643863180905
-0.001515135135135135,0.006952249316923566,0.07395208200265649
-0.001495135135135135,-0.0053279592239185,0.00452705910213857
-0.001475135135135135,-0.01794006529289143,0.0005217693194163817
-0.001455135135135135,-0.0302202738337335,0.0005217693194163817
-0.001435135135135135,-0.04183668731831383,0.0001879951708561994
-0.001415135135135135,-0.05278930574663243,-0.0001457789777039829
-0.001395135135135135,-0.06307812911868931,-0.0001457789777039829
-0.001375135135135135,-0.07237125990635357,-0.0001457789777039829
-0.001355135135135135,-0.08033680058149437,-0.0004795531262641653
-0.001335135135135135,-0.08730664867224257,-0.0004795531262641653
-0.001315135135135135,-0.0929489066504673,-0.0001457789777039829
-0.001295135135135135,-0.09726357451616857,-0.0004795531262641653
-0.001275135135135135,-0.1002506522693464,-0.0004795531262641653
-0.001255135135135135,-0.101246344853739,-0.0001457789777039829
-0.001235135135135135,-0.1005825497974772,-0.0004795531262641653
-0.001215135135135135,-0.0979273695724303,-0.0001457789777039829
-0.001195135135135135,-0.09460839429112164,-0.0004795531262641653
-0.001175135135135135,-0.0899618288972895,-0.0004795531262641653
-0.001155135135135135,-0.08332387833467217,-0.0004795531262641653
-0.001135135135135135,-0.07569023518766224,-0.0001457789777039829
-0.001115135135135135,-0.06672900192812883,-0.0001457789777039829
-0.001095135135135135,-0.05644017855607197,-0.0001457789777039829
-0.001075135135135135,-0.04581945765588424,-0.0004795531262641653
-0.001055135135135135,-0.03453494169943477,0.0001879951708561994
-0.001035135135135135,-0.0222547331585927,0.0001879951708561994
-0.001015135135135135,-0.009642627089619767,0.0005217693194163817
-0.0009951351351351351,0.003301376507484033,0.001189317616536746
-0.0009751351351351352,0.0155815850483261,0.08596795135082305
-0.0009551351351351351,0.02786179358916817,0.2765529901786872
-0.0009351351351351352,0.04014200213001023,0.4097288754541999
-0.0009151351351351352,0.05109462055832883,0.5308888913815462
-0.0008951351351351352,0.06105154640225483,0.6447058760405683
-0.0008751351351351352,0.07067657471804997,0.7488434103913452
-0.0008551351351351352,0.0783102178650599,0.8366260114626731
-0.0008351351351351352,0.0852800659558081,0.9153967105228762
-0.0008151351351351352,0.09092232393403284,0.9774787021550702
-0.0007951351351351352,0.09523699179973411,1.026877276141977
-0.0007751351351351352,0.09789217202478104,1.056583175363833
-0.0007551351351351352,0.09888786460917363,1.06926659300912
-0.0007351351351351352,0.09855596708104276,1.066930173969199
-0.0007151351351351352,0.09656458191225757,1.046236176758468
-0.0006951351351351352,0.09291370910281803,1.006517053079806
-0.0006751351351351352,0.08793524618085503,0.9527794151616166
-0.0006551351351351352,0.08063350056197596,0.8796828766269367
-0.0006351351351351352,0.07333175494309691,0.7972406619325716
-0.0006151351351351351,0.0643705216835635,0.7001123847015586
-0.0005951351351351352,0.0544135958396375,0.5919695605680595
-0.0005751351351351351,0.04312907988318804,0.4704757704921531
-0.0005551351351351352,0.03217646145486944,0.3483144321191264
-0.0005351351351351351,0.01989625291402737,0.215806095140734
-0.0005151351351351352,0.007284146845054434,0.07829114593393886
-0.0004951351351351351,-0.004664164167656767,0.005194607399258934
-0.0004751351351351351,-0.01760816776476057,0.001189317616536746
-0.0004551351351351351,-0.02988837630560263,0.0005217693194163817
-0.0004351351351351351,-0.04183668731831383,0.0005217693194163817
-0.0004151351351351351,-0.0531212032747633,-0.0001457789777039829
-0.0003951351351351351,-0.06307812911868931,-0.0001457789777039829
-0.0003751351351351351,-0.07237125990635357,-0.0001457789777039829
-0.0003551351351351351,-0.08066869810962524,-0.0001457789777039829
-0.0003351351351351351,-0.08763854620037344,-0.0004795531262641653
-0.0003151351351351351,-0.09328080417859817,-0.0004795531262641653
-0.0002951351351351351,-0.09726357451616857,-0.0001457789777039829
-0.0002751351351351351,-0.0999187547412155,-0.0001457789777039829
-0.0002551351351351352,-0.1009144473256081,-0.0004795531262641653
-0.0002351351351351352,-0.1005825497974772,-0.0001457789777039829
-0.0002151351351351352,-0.09859116462869204,-0.0001457789777039829
-0.0001951351351351352,-0.0949402918192525,-0.0001457789777039829
-0.0001751351351351352,-0.08962993136915863,-0.0001457789777039829
-0.0001551351351351351,-0.0829919808065413,-0.0001457789777039829
-0.0001351351351351351,-0.0760221327157931,-0.0001457789777039829
-0.0001151351351351351,-0.06672900192812883,-0.0001457789777039829
-9.513513513513514e-05,-0.05677207608420284,-0.0001457789777039829
-7.513513513513514e-05,-0.04581945765588424,-0.0001457789777039829
-5.513513513513514e-05,-0.03387114664317303,0.0005217693194163817
-3.513513513513514e-05,-0.02192283563046183,0.000855543467976564
-1.513513513513514e-05,-0.009310729561488901,0.000855543467976564
4.864864864864864e-06,0.002969478979353166,0.001189317616536746
2.486486486486487e-05,0.01524968752019523,0.0812951132709805
4.486486486486486e-05,0.02786179358916817,0.2745503452873261
6.486486486486487e-05,0.03981010460187936,0.4073924564142787
8.486486486486487e-05,0.05076272303019796,0.5295537947873055
0.0001048648648648649,0.0613834439303857,0.6437045535948878
0.0001248648648648648,0.07067657471804997,0.748509636242785
0.0001448648648648649,0.07897401292132164,0.8406313012453953
0.0001648648648648649,0.08561196348393897,0.9163980329685567
0.0001848648648648649,0.09125422146216371,0.9798151211949914
0.0002048648648648649,0.09556888932786496,1.026877276141977
0.0002248648648648649,0.09789217202478104,1.056249401215273
0.0002448648648648649,0.0992197621373045,1.070267915454801
0.0002648648648648649,0.09855596708104276,1.065595077374958
0.0002848648648648649,0.09656458191225757,1.044233531867107
0.0003048648648648649,0.09291370910281803,1.007184601376926
0.0003248648648648649,0.08760334865272416,0.9504429961216954
0.0003448648648648649,0.08096539809010683,0.8790153283298163
0.0003648648648648649,0.07333175494309691,0.7975744360811319
0.0003848648648648649,0.0643705216835635,0.6971084173645169
0.0004048648648648649,0.0544135958396375,0.589299367379578
0.0004248648648648649,0.0434609774113189,0.472144641234954
0.0004448648648648649,0.03217646145486944,0.3456442389306449
0.0004648648648648649,0.0195643553858965,0.2107994829123312
0.0004848648648648649,0.007284146845054434,0.0776235976368185
0.0005048648648648648,-0.0053279592239185,0.005528381547819117
0.0005248648648648648,-0.01794006529289143,0.000855543467976564
0.0005448648648648648,-0.0302202738337335,0.0005217693194163817
0.0005648648648648648,-0.0421685848464447,0.0001879951708561994
0.0005848648648648648,-0.0531212032747633,-0.0001457789777039829
0.0006048648648648648,-0.06341002664682018,-0.0001457789777039829
0.0006248648648648649,-0.0730350549626153,-0.0004795531262641653
0.0006448648648648648,-0.08066869810962524,-0.0001457789777039829
0.0006648648648648649,-0.08797044372850431,-0.0004795531262641653
0.0006848648648648648,-0.09328080417859817,-0.0001457789777039829
0.0007048648648648649,-0.09726357451616857,-0.0001457789777039829
0.0007248648648648648,-0.0999187547412155,-0.0004795531262641653
0.0007448648648648649,-0.101246344853739,-0.0001457789777039829
0.0007648648648648648,-0.1005825497974772,-0.0001457789777039829
0.0007848648648648649,-0.09825926710056117,-0.0004795531262641653
0.0008048648648648648,-0.0949402918192525,-0.0001457789777039829
0.0008248648648648649,-0.0899618288972895,-0.0004795531262641653
0.0008448648648648648,-0.08332387833467217,-0.0004795531262641653
0.0008648648648648649,-0.07569023518766224,-0.0001457789777039829
0.0008848648648648648,-0.06606520687186711,-0.0004795531262641653
0.0009048648648648649,-0.05644017855607197,-0.0001457789777039829
0.0009248648648648648,-0.04581945765588424,-0.0004795531262641653
0.0009448648648648648,-0.0342030441713039,0.0005217693194163817
0.0009648648648648648,-0.02192283563046183,0.000855543467976564
0.0009848648648648648,-0.009310729561488901,0.000855543467976564
0.001004864864864865,0.002969478979353166,0.001189317616536746
0.001024864864864865,0.0155815850483261,0.08062756497386014
0.001044864864864865,0.02786179358916817,0.2752178935844465
0.001064864864864865,0.03981010460187936,0.4077262305628389
0.001084864864864865,0.05076272303019796,0.5298875689358656
0.001104864864864865,0.0613834439303857,0.6483773916747303
0.001124864864864865,0.07067657471804997,0.7491771845399053
0.001144864864864865,0.07897401292132164,0.8402975270968351
0.001164864864864865,0.08561196348393897,0.9173993554142373
0.001184864864864865,0.09125422146216371,0.9798151211949914
0.001204864864864865,0.09556888932786496,1.025875953696296
0.001224864864864865,0.09822406955291191,1.056916949512394
0.001244864864864865,0.09888786460917363,1.070267915454801
0.001264864864864865,0.09855596708104276,1.064927529077838
0.001284864864864865,0.09656458191225757,1.045568628461347
0.001304864864864865,0.09291370910281803,1.007184601376926
0.001324864864864865,0.08760334865272416,0.9517780927159361
0.001344864864864865,0.08096539809010683,0.880350424924057
0.001364864864864865,0.07366365247122776,0.797908210229692
0.001384864864864865,0.0643705216835635,0.6987772881073179
0.001404864864864865,0.0544135958396375,0.5926371088651798
0.001424864864864865,0.0434609774113189,0.472144641234954
0.001444864864864865,0.03184456392673857,0.3453104647820848
0.001464864864864865,0.0195643553858965,0.2111332570608914
0.001484864864864865,0.006952249316923566,0.07728982348825832
0.001504864864864865,-0.0053279592239185,0.004860833250698752
0.001524864864864865,-0.0172762702366297,0.000855543467976564
0.001544864864864865,-0.02955647877747177,0.0005217693194163817
0.001564864864864865,-0.04183668731831383,0.0001879951708561994
0.001584864864864865,-0.05278930574663243,-0.0001457789777039829
0.001604864864864865,-0.06341002664682018,-0.0001457789777039829
0.001624864864864865,-0.07237125990635357,-0.0001457789777039829
0.001644864864864865,-0.08066869810962524,-0.0001457789777039829
0.001664864864864865,-0.08730664867224257,-0.0001457789777039829
0.001684864864864865,-0.0929489066504673,-0.0001457789777039829
0.001704864864864865,-0.09726357451616857,-0.0001457789777039829
0.001724864864864865,-0.0999187547412155,-0.0001457789777039829
0.001744864864864865,-0.1005825497974772,-0.0001457789777039829
0.001764864864864865,-0.1005825497974772,-0.0004795531262641653
0.001784864864864865,-0.09859116462869204,-0.0001457789777039829
0.001804864864864865,-0.09460839429112164,-0.0001457789777039829
0.001824864864864865,-0.08962993136915863,-0.0001457789777039829
0.001844864864864865,-0.08332387833467217,-0.0001457789777039829
0.001864864864864865,-0.07569023518766224,-0.0001457789777039829
0.001884864864864865,-0.06672900192812883,-0.0001457789777039829
0.001904864864864865,-0.05644017855607197,-0.0001457789777039829
0.001924864864864865,-0.04548756012775337,-0.0001457789777039829
0.001944864864864865,-0.03387114664317303,0.0005217693194163817
0.001964864864864865,-0.02159093810233097,0.0005217693194163817
0.001984864864864865,-0.009642627089619767,0.000855543467976564
0.002004864864864865,0.002969478979353166,0.001189317616536746
0.002024864864864865,0.0155815850483261,0.08363153231090178
0.002044864864864865,0.02786179358916817,0.2742165711387659
0.002064864864864865,0.03981010460187936,0.4070586822657185
0.002084864864864865,0.05076272303019796,0.5285524723416248
0.002104864864864865,0.06105154640225483,0.6437045535948878
0.002124864864864865,0.0703446771899191,0.744838120608623
0.002144864864864865,0.07864211539319077,0.8356246890169926
0.002164864864864865,0.0852800659558081,0.9123927431858345
0.002184864864864865,0.09092232393403284,0.9771449280065099
0.002204864864864865,0.09490509427160324,1.024540857102056
0.002224864864864865,0.09789217202478104,1.054580530472472
0.002244864864864865,0.09888786460917363,1.06793149641488
0.002264864864864865,0.09855596708104276,1.065928851523518
0.002284864864864865,0.09656458191225757,1.044901080164227
0.002304864864864865,0.09291370910281803,1.007852149674047
0.002324864864864865,0.08760334865272416,0.9521118668644962
0.002344864864864865,0.0812972956182377,0.8836881664096589
0.002364864864864865,0.07333175494309691,0.7965731136354512
0.002384864864864865,0.06403862415543264,0.6984435139587577
0.002404864864864865,0.05408169831150664,0.5916357864194993
0.002424864864864865,0.04312907988318804,0.4704757704921531
0.002444864864864865,0.03184456392673857,0.3443091423364042
0.002464864864864865,0.02022815044215823,0.2144709985464933
0.002484864864864865,0.0076160443731853,0.08162888741954069
0.002504864864864865,-0.004996061695787634,0.005528381547819117
0.002524864864864865,-0.0172762702366297,0.0005217693194163817
0.002544864864864865,-0.02955647877747177,0.0005217693194163817
0.002564864864864865,-0.04150478979018297,0.0001879951708561994
0.002584864864864865,-0.05245740821850157,-0.0004795531262641653
0.002604864864864865,-0.06307812911868931,-0.0001457789777039829
0.002624864864864865,-0.07270315743448444,-0.0004795531262641653
0.002644864864864865,-0.08133249316588696,-0.0001457789777039829
0.002664864864864865,-0.08797044372850431,-0.0001457789777039829
0.002684864864864865,-0.09328080417859817,-0.0001457789777039829
0.002704864864864865,-0.09726357451616857,-0.0004795531262641653
0.002724864864864865,-0.0999187547412155,-0.0001457789777039829
0.002744864864864865,-0.1009144473256081,-0.0001457789777039829
0.002764864864864865,-0.1005825497974772,-0.0001457789777039829
0.002784864864864865,-0.0979273695724303,-0.0004795531262641653
0.002804864864864865,-0.09460839429112164,-0.0001457789777039829
0.002824864864864865,-0.08929803384102777,-0.0001457789777039829
0.002844864864864865,-0.0829919808065413,-0.0001457789777039829
0.002864864864864865,-0.0750264401314005,-0.0001457789777039829
0.002884864864864865,-0.06639710439999796,-0.0001457789777039829
0.002904864864864865,-0.0561082810279411,-0.0001457789777039829
0.002924864864864865,-0.04548756012775337,-0.0001457789777039829
0.002944864864864865,-0.03353924911504217,0.0001879951708561994
0.002964864864864865,-0.02192283563046183,0.000855543467976564
0.002984864864864865,-0.009642627089619767,0.000855543467976564
0.003004864864864865,0.003301376507484033,0.001189317616536746
0.003024864864864865,0.01591348257645697,0.08296398401378141
0.003044864864864865,0.02786179358916817,0.2752178935844465
0.003064864864864865,0.0394782070737485,0.4060573598200379
0.003084864864864865,0.05109462055832883,0.5315564396786665
0.003104864864864865,0.0613834439303857,0.6460409726348091
0.003124864864864865,0.0703446771899191,0.746506991351424
0.003144864864864865,0.07897401292132164,0.8392962046511546
0.003164864864864865,0.0852800659558081,0.9130602914829549
0.003184864864864865,0.09125422146216371,0.9781462504521905
0.003204864864864865,0.09556888932786496,1.024874631250616
0.003224864864864865,0.09822406955291191,1.057918271958074
0.003244864864864865,0.09888786460917363,1.06893281886056
0.003264864864864865,0.09855596708104276,1.064927529077838
0.003284864864864865,0.0962326843841267,1.041229564530065
0.003304864864864865,0.09258181157468717,1.004848182337005
0.003324864864864865,0.08727145112459331,0.9474390287846537
0.003344864864864865,0.08096539809010683,0.8800166507754968
0.003364864864864865,0.07333175494309691,0.7955717911897707
0.003384864864864865,0.06403862415543264,0.6961070949188364
0.003404864864864865,0.05408169831150664,0.5879642707853373
0.003424864864864865,0.04312907988318804,0.4691406738979124
0.003444864864864865,0.03184456392673857,0.343975368187844
0.003464864864864865,0.01923245785776563,0.2101319346152109
0.003484864864864865,0.007284146845054434,0.07929246837961941
0.003504864864864865,-0.0053279592239185,0.00452705910213857
0.003524864864864865,-0.0172762702366297,0.0005217693194163817
0.003544864864864865,-0.02955647877747177,0.0005217693194163817
0.003564864864864865,-0.04150478979018297,0.0001879951708561994
0.003584864864864865,-0.0531212032747633,-0.0001457789777039829
0.003604864864864865,-0.06341002664682018,-0.0001457789777039829
0.003624864864864865,-0.07270315743448444,-0.0004795531262641653
0.003644864864864865,-0.08100059563775611,-0.0004795531262641653
0.003664864864864865,-0.08763854620037344,-0.0001457789777039829
0.003684864864864865,-0.09361270170672903,-0.0001457789777039829
0.003704864864864865,-0.09759547204429944,-0.0001457789777039829
0.003724864864864865,-0.0999187547412155,-0.0001457789777039829
0.003744864864864865,-0.1009144473256081,-0.0001457789777039829
0.003764864864864865,-0.1005825497974772,-0.0001457789777039829
0.003784864864864865,-0.09859116462869204,-0.0004795531262641653
0.003804864864864865,-0.09527218934738337,-0.0001457789777039829
0.003824864864864865,-0.0899618288972895,-0.0004795531262641653
0.003844864864864865,-0.08332387833467217,-0.0004795531262641653
0.003864864864864865,-0.0750264401314005,-0.0001457789777039829
0.003884864864864865,-0.06672900192812883,-0.0001457789777039829
0.003904864864864865,-0.05644017855607197,-0.0004795531262641653
0.003924864864864865,-0.0451556625996225,-0.0004795531262641653
0.003944864864864865,-0.03353924911504217,0.0005217693194163817
0.003964864864864865,-0.02159093810233097,0.0005217693194163817
0.003984864864864865,-0.009310729561488901,0.000855543467976564
0.004004864864864865,0.003301376507484033,0.000855543467976564
0.004024864864864865,0.0155815850483261,0.08363153231090178
0.004044864864864865,0.02786179358916817,0.2775543126243677
0.004064864864864865,0.03981010460187936,0.4050560373743574
0.004084864864864865,0.05109462055832883,0.5312226655301063
0.004104864864864865,0.06071964887412397,0.6430370052977674
0.004124864864864864,0.0703446771899191,0.746506991351424
0.004144864864864864,0.07864211539319077,0.8382948822054741
0.004164864864864865,0.0852800659558081,0.9133940656315152
0.004184864864864865,0.09092232393403284,0.9761436055608294
0.004204864864864865,0.09523699179973411,1.024874631250616
0.004224864864864865,0.09756027449665017,1.053912982175352
0.004244864864864865,0.09888786460917363,1.06893281886056
0.004264864864864865,0.09855596708104276,1.065595077374958
0.004284864864864865,0.09656458191225757,1.045902402609908
0.004304864864864865,0.09291370910281803,1.006517053079806
0.004324864864864865,0.08760334865272416,0.9491078995274546
0.004344864864864865,0.08096539809010683,0.8810179732211774
0.004364864864864865,0.07366365247122776,0.7975744360811319
0.004384864864864865,0.0643705216835635,0.7014474812957994
0.004404864864864865,0.05408169831150664,0.5882980449338975
