Time (s),Channel 1 (V),Channel 2 (V)
-0.00226296,-0.1034896298429943,0.04828039707509951
-0.00226233,-0.1031577571942002,0.07731471295465178
-0.0022617,-0.1028258845454062,0.08866145709148315
-0.00226107,-0.102825884545406,0.04027093062556784
-0.00226044,-0.1024940118966118,0.04527684715652514
-0.00225981,-0.1018302665990238,0.02191590334540174
-0.00225918,-0.1021621392478177,0.0412721139317593
-0.00225855,-0.1014983939502294,0.0622969633617825
-0.00225792,-0.1014983939502294,0.06797033543019818
-0.00225729,-0.1014983939502294,0.02925791425746181
-0.00225666,-0.1011665213014349,0.04360820831287452
-0.00225603,-0.1005027760038469,0.04761294153763854
-0.0022554,-0.09950715805746441,0.0459443026939861
-0.00225477,-0.09983903070625839,0.0302590975636604
-0.00225414,-0.1001709033550527,0.02658809210761792
-0.00225351,-0.1001709033550523,0.09733837907849036
-0.00225288,-0.09917528540867024,0.1180295007397711
-0.00225225,-0.09884341275987607,0.09266619031625414
-0.00225162,-0.09851154011108208,0.08298808502307307
-0.00225099,-0.09884341275987607,0.08966264039767977
-0.00225036,-0.09817966746228776,0.06663542435527622
-0.00224973,-0.09817966746228776,0.05929341344320888
